elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
266.7,clay,7.55,3.42,4.84,2.45,25.821,11.858,2.207602339,1.975510204,1.559917355,1.395918367,2.71,0.97,14.44,9.75,62.74,5.081436805,3.443544685,2.177517288
206.6,clay,5.57,3.76,5.49,2.18,20.9432,11.9682,1.481382979,2.518348624,1.014571949,1.724770642,0.08,1.58,11.13,11.95,80.34,4.576374111,3.459508636,1.749903912
217.3,clay,5.46,2.79,5.04,2.19,15.2334,11.0376,1.956989247,2.301369863,1.083333333,1.273972603,0.42,0.6,11.26,5.92,65.65,3.902998847,3.322288368,1.380136986
81.6,clay,7.93,3.36,6.66,2.14,26.6448,14.2524,2.360119048,3.112149533,1.190690691,1.570093458,1.27,1.22,11.86,7.89,80.75,5.16186013,3.775235092,1.869495664
286.4,clay,6.16,3.63,4.44,2.55,22.3608,11.322,1.696969697,1.741176471,1.387387387,1.423529412,1.72,1.08,12.1,10.33,79.09,4.728720757,3.364817974,1.974986751
83.1,clay,7.06,4.21,5.82,1.82,29.7226,10.5924,1.67695962,3.197802198,1.213058419,2.313186813,1.24,2.39,12.25,10.66,74.3,5.451843725,3.254596749,2.806030739
243.7,sandy,7.22,2.68,5.87,1.79,19.3496,10.5073,2.694029851,3.279329609,1.229982964,1.497206704,1.35,0.89,13.12,8.18,82.8,4.398818023,3.241496568,1.84153874
116.2,clay,7.18,3.78,5.93,1.94,27.1404,11.5042,1.899470899,3.056701031,1.21079258,1.948453608,1.25,1.84,11.65,10.52,85.63,5.209644902,3.391784191,2.359173172
283.4,loamy,6.42,2.75,5.23,2.5,17.655,13.075,2.334545455,2.092,1.227533461,1.1,1.19,0.25,13.89,8.75,68.77,4.201785335,3.615936946,1.350286807
230,sandy,6.89,2.42,5.99,1.63,16.6738,9.7637,2.847107438,3.674846626,1.150250417,1.484662577,0.9,0.79,12.89,9.45,64.34,4.083356463,3.124691985,1.707733748
238.5,loamy,6.6,2.31,5.16,2.05,15.246,10.578,2.857142857,2.517073171,1.279069767,1.126829268,1.44,0.26,10.79,12.05,56.95,3.904612657,3.252383741,1.44129325
104.8,clay,6.95,3.19,5.45,2.7,22.1705,14.715,2.178683386,2.018518519,1.275229358,1.181481481,1.5,0.49,14.67,11.82,85.71,4.708556042,3.836013556,1.506659871
160.8,clay,5.19,3.23,4.41,1.69,16.7637,7.4529,1.606811146,2.609467456,1.176870748,1.911242604,0.78,1.54,9.28,8.01,66.92,4.094349765,2.73,2.249285513
204.5,loamy,6.49,3.06,5,1.69,19.8594,8.45,2.120915033,2.958579882,1.298,1.810650888,1.49,1.37,11.82,7.89,77.95,4.456388672,2.906888371,2.350224852
242.5,loamy,7.16,3.32,6.75,1.66,23.7712,11.205,2.156626506,4.06626506,1.060740741,2,0.41,1.66,13.93,9.18,64.81,4.875571761,3.347387041,2.121481481
76,loamy,6.64,3.12,5.22,2.04,20.7168,10.6488,2.128205128,2.558823529,1.272030651,1.529411765,1.42,1.08,10.55,9.95,80.77,4.551571157,3.263249914,1.945458643
290.6,sandy,6.75,2.35,6.27,1.8,15.8625,11.286,2.872340426,3.483333333,1.076555024,1.305555556,0.48,0.55,12.62,8.68,65.1,3.982775414,3.359464243,1.405502392
272.6,clay,7.19,2.71,4.63,2.17,19.4849,10.0471,2.653136531,2.133640553,1.552915767,1.248847926,2.56,0.54,13.09,12.08,61.66,4.414170364,3.169716076,1.939355635
117.6,loamy,6.28,2.65,4.81,1.88,16.642,9.0428,2.369811321,2.558510638,1.305613306,1.409574468,1.47,0.77,10.28,10.69,68.54,4.079460749,3.007124873,1.840359181
255.7,clay,5.85,3.61,5.12,1.81,21.1185,9.2672,1.620498615,2.828729282,1.142578125,1.994475138,0.73,1.8,11.86,10.81,66.28,4.595486917,3.044207614,2.278843664
179.6,loamy,6.11,3.2,4.65,1.51,19.552,7.0215,1.909375,3.079470199,1.313978495,2.119205298,1.46,1.69,11.69,7.47,74.17,4.421764354,2.649811314,2.784590187
165.5,clay,6.49,2.62,5.12,1.98,17.0038,10.1376,2.477099237,2.585858586,1.267578125,1.323232323,1.37,0.64,10.9,12.33,69.64,4.123566418,3.183959799,1.677300347
128.6,sandy,6.66,2.91,6.63,2.02,19.3806,13.3926,2.288659794,3.282178218,1.004524887,1.440594059,0.03,0.89,16.6,4.36,74.39,4.402340287,3.659590141,1.447112585
195.2,clay,6.55,3.11,4.58,2.42,20.3705,11.0836,2.106109325,1.892561983,1.430131004,1.285123967,1.97,0.69,10.47,11.67,67.96,4.51336903,3.329204109,1.83789563
232.5,loamy,7.22,2.64,5.55,2.08,19.0608,11.544,2.734848485,2.668269231,1.300900901,1.269230769,1.67,0.56,14.01,11.87,65.34,4.365867611,3.397646244,1.651143451
152.7,clay,6.06,3.56,4.89,2.42,21.5736,11.8338,1.702247191,2.020661157,1.239263804,1.47107438,1.17,1.14,11.21,9.14,65.92,4.644738959,3.44002907,1.823049232
207.3,sandy,6.95,2.23,6.09,1.54,15.4985,9.3786,3.116591928,3.954545455,1.141215107,1.448051948,0.86,0.69,9.83,12.55,84.31,3.936813432,3.06245,1.652538758
224.8,sandy,6.73,2.45,5.8,1.82,16.4885,10.556,2.746938776,3.186813187,1.160344828,1.346153846,0.93,0.63,12.21,9.87,71.58,4.060603403,3.248999846,1.562002653
227.8,clay,5.1,3.2,4.55,2.41,16.32,10.9655,1.59375,1.887966805,1.120879121,1.32780083,0.55,0.79,13.3,10.12,56.11,4.039801975,3.311419635,1.488304227
63,loamy,8.24,3.39,6.63,2.18,27.9336,14.4534,2.430678466,3.041284404,1.242835596,1.555045872,1.61,1.21,13.84,10.68,66.36,5.285224688,3.801762749,1.932666362
264.9,sandy,6.47,2.1,5.24,1.91,13.587,10.0084,3.080952381,2.743455497,1.234732824,1.09947644,1.23,0.19,15.12,16.37,70.68,3.686054802,3.163605538,1.35755965
164.6,sandy,5.26,2.6,5.47,1.93,13.676,10.5571,2.023076923,2.834196891,0.961608775,1.347150259,-0.21,0.67,17.89,12.69,82.92,3.698107624,3.249169125,1.295431511
115.6,clay,7.27,3.44,5.71,1.69,25.0088,9.6499,2.113372093,3.378698225,1.273204904,2.035502959,1.56,1.75,12.5,11.4,77.2,5.000879923,3.106428818,2.591612348
110.4,sandy,7.27,2.73,5.76,1.52,19.8471,8.7552,2.663003663,3.789473684,1.262152778,1.796052632,1.51,1.21,10.67,8.17,63.55,4.455008418,2.958918721,2.266892818
170.8,sandy,6.73,2.89,5.71,1.59,19.4497,9.0789,2.328719723,3.591194969,1.178633975,1.817610063,1.02,1.3,12.91,10.29,86.93,4.410181402,3.013121305,2.142296974
271.7,loamy,6.14,3.14,5.27,2.64,19.2796,13.9128,1.955414013,1.996212121,1.165085389,1.189393939,0.87,0.5,11.47,8.37,69.78,4.390854131,3.729986595,1.385745501
144.6,loamy,5.81,2.94,5.72,2.26,17.0814,12.9272,1.976190476,2.530973451,1.015734266,1.300884956,0.09,0.68,13.85,11.64,78.72,4.132965037,3.595441558,1.321353425
237.4,loamy,7.03,3.07,4.33,1.81,21.5821,7.8373,2.28990228,2.392265193,1.623556582,1.696132597,2.7,1.26,9.41,10.28,61.91,4.645653883,2.799517816,2.753767241
74.2,clay,6.99,2.99,4.81,2.99,20.9001,14.3819,2.337792642,1.608695652,1.453222453,1,2.18,0,16.74,7.75,53.21,4.571662717,3.792347558,1.453222453
169,sandy,5.98,2.53,5.58,1.76,15.1294,9.8208,2.363636364,3.170454545,1.071684588,1.4375,0.4,0.77,13.71,10.16,60.14,3.889652941,3.133815566,1.540546595
297.9,clay,5.92,2.74,4.66,1.83,16.2208,8.5278,2.160583942,2.546448087,1.270386266,1.49726776,1.26,0.91,8.63,8.3,47.25,4.027505431,2.920239716,1.902108398
242.6,sandy,6.89,2.87,5.41,1.85,19.7743,10.0085,2.400696864,2.924324324,1.273567468,1.551351351,1.48,1.02,10.58,10.3,84.78,4.446830332,3.163621343,1.975750612
102.6,sandy,7.47,2.14,6.14,1.61,15.9858,9.8854,3.490654206,3.813664596,1.216612378,1.329192547,1.33,0.53,13.63,8.28,71.5,3.998224606,3.144105596,1.617112105
175.4,sandy,7.09,2.76,5.1,1.55,19.5684,7.905,2.56884058,3.290322581,1.390196078,1.780645161,1.99,1.21,14.35,10.05,63.53,4.423618428,2.811583184,2.47544592
108.4,loamy,6.34,3.09,5.7,2.17,19.5906,12.369,2.051779935,2.626728111,1.112280702,1.423963134,0.64,0.92,9.46,11.5,73.17,4.426126975,3.516958914,1.583846714
152.4,clay,6.42,3.18,5.49,2.54,20.4156,13.9446,2.018867925,2.161417323,1.169398907,1.251968504,0.93,0.64,13.43,9.89,71.33,4.518362535,3.734246912,1.4640506
245,clay,6.09,3.43,5.34,2.38,20.8887,12.7092,1.775510204,2.243697479,1.140449438,1.441176471,0.75,1.05,8.11,9.22,74.35,4.570415736,3.564996494,1.643588896
242.8,sandy,6.64,2.78,4.83,1.16,18.4592,5.6028,2.388489209,4.163793103,1.374741201,2.396551724,1.81,1.62,11.82,10.41,78.47,4.296417112,2.367023447,3.294638395
107,clay,6.65,2.54,6.08,1.75,16.891,10.64,2.618110236,3.474285714,1.09375,1.451428571,0.57,0.79,14.22,11.39,67.97,4.109866178,3.261901286,1.5875
280.6,loamy,7.23,3.35,6.17,1.63,24.2205,10.0571,2.158208955,3.785276074,1.171799028,2.055214724,1.06,1.72,10.9,7.79,63.84,4.921432718,3.171293112,2.408298615
198.1,clay,6.69,3.01,4.6,1.72,20.1369,7.912,2.222591362,2.674418605,1.454347826,1.75,2.09,1.29,8.99,10.52,75.79,4.487415737,2.812827759,2.545108696
145,sandy,5.75,1.96,5.82,1.65,11.27,9.603,2.933673469,3.527272727,0.987972509,1.187878788,-0.07,0.31,12.29,12.64,75.62,3.357082066,3.098870762,1.173591586
175.5,loamy,6.13,3.21,5.34,1.79,19.6773,9.5586,1.909657321,2.983240223,1.147940075,1.793296089,0.79,1.42,10.79,11.15,70.71,4.435910279,3.091698562,2.058596447
201.3,loamy,6.35,3.25,6.28,2.07,20.6375,12.9996,1.953846154,3.033816425,1.011146497,1.570048309,0.07,1.18,13.26,10.12,85.24,4.542851527,3.605495805,1.587548848
190,sandy,6.8,2.75,4.44,1.68,18.7,7.4592,2.472727273,2.642857143,1.531531532,1.636904762,2.36,1.07,10.23,11.28,66.94,4.324349662,2.731153602,2.506971257
171.6,clay,5.88,3.36,4.13,1.91,19.7568,7.8883,1.75,2.162303665,1.423728814,1.759162304,1.75,1.45,10.45,10.9,63.7,4.444862203,2.808611757,2.504570059
176.2,sandy,6.17,2.43,5.22,1.88,14.9931,9.8136,2.53909465,2.776595745,1.181992337,1.292553191,0.95,0.55,7.96,11.51,72.93,3.872092458,3.132666596,1.527787968
94.1,clay,7.74,3.48,6.52,2.31,26.9352,15.0612,2.224137931,2.822510823,1.187116564,1.506493506,1.22,1.17,12.34,5.95,65.28,5.189913294,3.88087619,1.788383396
253.2,clay,5.54,3.54,4.82,1.76,19.6116,8.4832,1.564971751,2.738636364,1.149377593,2.011363636,0.72,1.78,11.68,6.89,73.47,4.428498617,2.912593346,2.311816296
185.4,loamy,6.94,3.36,5.72,2.39,23.3184,13.6708,2.06547619,2.393305439,1.213286713,1.405857741,1.22,0.97,9.62,12.01,64.17,4.828912921,3.697404495,1.705708517
82.8,sandy,7.48,2.67,5.52,1.42,19.9716,7.8384,2.801498127,3.887323944,1.355072464,1.88028169,1.96,1.25,12.39,6.99,67.2,4.46895961,2.799714271,2.547917942
241.5,loamy,6.73,3.48,5.71,2.28,23.4204,13.0188,1.933908046,2.504385965,1.178633975,1.526315789,1.02,1.2,14.05,10.8,83.24,4.83946278,3.608157425,1.798967647
283.1,sandy,7.01,2.8,6.08,1.87,19.628,11.3696,2.503571429,3.251336898,1.152960526,1.497326203,0.93,0.93,11.57,9.3,67.16,4.430349873,3.371883747,1.726358007
286.8,sandy,5.56,2.73,5.2,1.8,15.1788,9.36,2.036630037,2.888888889,1.069230769,1.516666667,0.36,0.93,12.54,8.01,64.41,3.895997947,3.059411708,1.621666667
142.3,loamy,6.47,3.14,5.09,2.1,20.3158,10.689,2.060509554,2.423809524,1.271119843,1.495238095,1.38,1.04,12.55,10.7,78.19,4.507305182,3.269403615,1.900626813
83.9,sandy,7.15,2.46,5.46,1.24,17.589,6.7704,2.906504065,4.403225806,1.30952381,1.983870968,1.69,1.22,9.59,10.4,62.64,4.193924177,2.601999231,2.597926267
179.6,sandy,6.69,2.27,6.17,1.93,15.1863,11.9081,2.947136564,3.196891192,1.084278768,1.176165803,0.52,0.34,16.11,14.22,65.15,3.896960354,3.450811499,1.275291608
78.2,clay,7.54,3.92,5.39,2.02,29.5568,10.8878,1.923469388,2.668316832,1.398886827,1.940594059,2.15,1.9,11.06,8.75,74.04,5.436616595,3.29966665,2.714671467
283.5,sandy,5.16,2.19,5.07,2.02,11.3004,10.2414,2.356164384,2.50990099,1.017751479,1.084158416,0.09,0.17,13.31,12.88,76.57,3.361606759,3.200218743,1.103403832
95.9,sandy,5.92,2.73,5.39,1.52,16.1616,8.1928,2.168498168,3.546052632,1.098330241,1.796052632,0.53,1.21,13.54,10.7,78.54,4.020149251,2.862306762,1.97265892
113.2,loamy,7.35,3.15,5.76,2.11,23.1525,12.1536,2.333333333,2.72985782,1.276041667,1.492890995,1.59,1.04,11.72,8.68,64.77,4.81170448,3.486201371,1.904991114
151.7,loamy,5.76,3.36,5.86,2.07,19.3536,12.1302,1.714285714,2.830917874,0.982935154,1.623188406,-0.1,1.29,13.21,11.6,74.17,4.399272667,3.482843666,1.595488945
145.8,sandy,6.83,2.28,5.48,1.5,15.5724,8.22,2.995614035,3.653333333,1.246350365,1.52,1.35,0.78,12.49,11.13,66.74,3.946188034,2.867054237,1.894452555
248.7,clay,6.65,3.04,4.85,2.2,20.216,10.67,2.1875,2.204545455,1.371134021,1.381818182,1.8,0.84,9.16,10.07,65.76,4.496220635,3.266496594,1.894657919
164.1,clay,6.82,4.22,5.09,2.62,28.7804,13.3358,1.616113744,1.942748092,1.339882122,1.610687023,1.73,1.6,11.34,10.53,78.42,5.364736713,3.651821463,2.158130746
92.7,loamy,6,3.34,6.57,2.3,20.04,15.111,1.796407186,2.856521739,0.913242009,1.452173913,-0.57,1.04,10.77,8.81,66.15,4.476605857,3.887286972,1.326186222
116.8,sandy,7.04,2.9,5.69,1.56,20.416,8.8764,2.427586207,3.647435897,1.237258348,1.858974359,1.35,1.34,11.08,8.35,71.95,4.518406799,2.979328783,2.300031544
177.3,sandy,6.95,2.43,5.38,1.42,16.8885,7.6396,2.860082305,3.788732394,1.291821561,1.711267606,1.57,1.01,9.39,11.52,71.09,4.10956202,2.763982634,2.21065239
86.9,clay,6.72,3.58,6.08,2.21,24.0576,13.4368,1.877094972,2.751131222,1.105263158,1.619909502,0.64,1.37,14.25,9.55,62.5,4.904854738,3.665624094,1.790426292
202.9,clay,5.37,3.11,5.18,2.97,16.7007,15.3846,1.726688103,1.744107744,1.036679537,1.047138047,0.19,0.14,15.2,9.84,76.76,4.086648994,3.922320742,1.085546586
191.4,clay,6.44,3.29,5.81,2.49,21.1876,14.4669,1.957446809,2.333333333,1.108433735,1.321285141,0.63,0.8,13.96,10.56,73.92,4.602999022,3.803537827,1.464557023
228.7,loamy,7.26,3.26,5.86,2.04,23.6676,11.9544,2.226993865,2.87254902,1.23890785,1.598039216,1.4,1.22,14.54,10.53,56.1,4.864935765,3.457513557,1.979823329
284.4,sandy,6.44,2.45,5.87,1.4,15.778,8.218,2.628571429,4.192857143,1.097103918,1.75,0.57,1.05,11.31,7.14,71.94,3.972153069,2.866705426,1.919931857
278.1,loamy,6.07,3.2,4.64,2.05,19.424,9.512,1.896875,2.263414634,1.308189655,1.56097561,1.43,1.15,10.73,12.57,64.59,4.407266727,3.084153044,2.042052145
286.5,sandy,5.99,2.74,4.72,2.14,16.4126,10.1008,2.186131387,2.205607477,1.269067797,1.280373832,1.27,0.6,10.44,10.24,77.68,4.051246722,3.178175577,1.624881198
111.2,loamy,7.43,2.55,6.29,1.86,18.9465,11.6994,2.91372549,3.38172043,1.181240064,1.370967742,1.14,0.69,13.29,9.59,59.88,4.352757747,3.420438568,1.619442023
82.9,sandy,6.57,2.51,6.69,1.76,16.4907,11.7744,2.61752988,3.801136364,0.98206278,1.426136364,-0.12,0.75,12.45,10.86,67.5,4.06087429,3.43138456,1.400555442
125.6,clay,6.45,3.2,6.24,2.01,20.64,12.5424,2.015625,3.104477612,1.033653846,1.592039801,0.21,1.19,11.85,10.47,72.53,4.543126677,3.541525095,1.645618064
273.8,clay,6.11,3.5,4.98,2.82,21.385,14.0436,1.745714286,1.765957447,1.226907631,1.241134752,1.13,0.68,14.59,11.53,70.38,4.624391852,3.747479153,1.522757697
293,clay,6.5,3.64,5.59,2,23.66,11.18,1.785714286,2.795,1.162790698,1.82,0.91,1.64,12.81,11.08,75.34,4.864154603,3.343650699,2.11627907
264.8,loamy,7.05,3.3,5.12,2.25,23.265,11.52,2.136363636,2.275555556,1.376953125,1.466666667,1.93,1.05,10.32,11.44,59.37,4.823380557,3.39411255,2.01953125
77.5,clay,6.52,3.46,5.32,1.9,22.5592,10.108,1.884393064,2.8,1.22556391,1.821052632,1.2,1.56,10.64,12.7,81.56,4.749652619,3.179308101,2.231816383
286.9,sandy,6.48,2.65,5.8,1.31,17.172,7.598,2.445283019,4.427480916,1.117241379,2.022900763,0.68,1.34,13.36,11.77,73.68,4.143911196,2.756446988,2.260068439
155.8,loamy,6.8,3.42,5.45,2.47,23.256,13.4615,1.988304094,2.206477733,1.247706422,1.384615385,1.35,0.95,14.08,9.68,79.52,4.822447511,3.668991687,1.727593507
52.3,sandy,8.03,3.01,5.81,2.02,24.1703,11.7362,2.667774086,2.876237624,1.382099828,1.49009901,2.22,0.99,13.1,7.75,76.12,4.916329932,3.425813772,2.059465585
160.6,loamy,6.26,3.07,4.99,2.1,19.2182,10.479,2.039087948,2.376190476,1.254509018,1.461904762,1.27,0.97,15.79,13.34,69.92,4.383856749,3.237128357,1.833972707
61.5,sandy,6.98,1.97,6.52,1.63,13.7506,10.6276,3.543147208,4,1.070552147,1.208588957,0.46,0.34,15.27,9.52,61.01,3.708180147,3.26,1.293857503
186,sandy,6.45,2.51,6.23,1.64,16.1895,10.2172,2.569721116,3.798780488,1.035313002,1.530487805,0.22,0.87,12.88,9.05,66.06,4.023617775,3.196435515,1.584533923
134.6,loamy,6.99,3.01,6.41,1.15,21.0399,7.3715,2.322259136,5.573913043,1.090483619,2.617391304,0.58,1.86,10.32,6.53,81.13,4.586927076,2.715050644,2.854222343
168.4,loamy,5.98,3.26,4.88,2.37,19.4948,11.5656,1.834355828,2.05907173,1.225409836,1.375527426,1.1,0.89,9.38,10.68,79.7,4.41529161,3.40082343,1.685584838
203.3,clay,6.04,3.08,5.49,2.58,18.6032,14.1642,1.961038961,2.127906977,1.100182149,1.19379845,0.55,0.5,11.23,10.3,65.66,4.313142706,3.763535572,1.313395744
267.2,clay,5.38,3.06,6.09,2.32,16.4628,14.1288,1.758169935,2.625,0.883415435,1.318965517,-0.71,0.74,13.51,6.97,50.27,4.057437615,3.758829605,1.165194496
215.5,sandy,6.01,1.8,5.92,2.14,10.818,12.6688,3.338888889,2.76635514,1.015202703,0.841121495,0.09,-0.34,15.65,10.91,68.51,3.289072818,3.559325779,0.853908815
158.5,sandy,5.2,1.74,5.77,1.42,9.048,8.1934,2.988505747,4.063380282,0.901213172,1.225352113,-0.57,0.32,12.83,9,67.99,3.007989362,2.862411571,1.104303464
254.9,sandy,6.35,2.91,5.98,1.89,18.4785,11.3022,2.182130584,3.164021164,1.06187291,1.53968254,0.37,1.02,14.34,15.38,68.25,4.298662583,3.361874477,1.634947178
276.4,loamy,5.61,3.06,5.83,2.47,17.1666,14.4001,1.833333333,2.360323887,0.962264151,1.238866397,-0.22,0.59,11.51,8.86,73.7,4.143259586,3.794746368,1.192116721
79.9,loamy,6.83,3.25,5.07,2.03,22.1975,10.2921,2.101538462,2.497536946,1.347140039,1.600985222,1.76,1.22,13.25,9.13,76.13,4.711422291,3.208130297,2.156751295
183,clay,6.97,4.11,5.67,2.49,28.6467,14.1183,1.695863747,2.277108434,1.229276896,1.65060241,1.3,1.62,13.65,8.25,76.93,5.352261204,3.757432634,2.029047407
121.1,sandy,7.12,2.25,5.17,1.26,16.02,6.5142,3.164444444,4.103174603,1.377176015,1.785714286,1.95,0.99,8.04,12.56,73.12,4.002499219,2.552293087,2.459242885
61.8,clay,6.49,3.1,6.52,2.03,20.119,13.2356,2.093548387,3.21182266,0.995398773,1.527093596,-0.03,1.07,11.17,9.25,57.39,4.485420828,3.638076415,1.520067092
217.1,loamy,6.05,3.6,6.11,2.07,21.78,12.6477,1.680555556,2.951690821,0.990180033,1.739130435,-0.06,1.53,13.9,8.55,67.61,4.666904756,3.556360499,1.722052231
265.7,loamy,6.98,2.58,5.13,2.15,18.0084,11.0295,2.705426357,2.386046512,1.360623782,1.2,1.85,0.43,12.55,11.41,86.13,4.243630521,3.321069105,1.632748538
90.7,loamy,7.53,2.65,5.79,1.54,19.9545,8.9166,2.841509434,3.75974026,1.300518135,1.720779221,1.74,1.11,9.61,7.24,72.62,4.467046004,2.986067648,2.237904582
253.1,clay,7.03,3.46,5.27,2.36,24.3238,12.4372,2.031791908,2.233050847,1.333965844,1.466101695,1.76,1.1,7.14,11.25,72.57,4.931916463,3.526641462,1.955729585
263.3,loamy,7.42,2.75,5.07,1.82,20.405,9.2274,2.698181818,2.785714286,1.463510848,1.510989011,2.35,0.93,11.27,13.56,72.52,4.517189392,3.037663576,2.211348809
278.6,sandy,6.01,2.33,4.83,1.9,14.0033,9.177,2.579399142,2.542105263,1.244306418,1.226315789,1.18,0.43,11.86,11.13,72.91,3.742098342,3.029356367,1.525912608
116.3,clay,6.82,3.29,4.68,1.89,22.4378,8.8452,2.072948328,2.476190476,1.457264957,1.740740741,2.14,1.4,10.23,11.28,53.32,4.736855497,2.974088096,2.536720481
276,loamy,6.33,2.95,5.93,2.19,18.6735,12.9867,2.145762712,2.707762557,1.067453626,1.347031963,0.4,0.76,12.29,11.74,68.32,4.321284531,3.603706425,1.437894153
130.2,clay,7.02,3.15,6.1,2.68,22.113,16.348,2.228571429,2.276119403,1.150819672,1.175373134,0.92,0.47,13.01,13.42,69.73,4.702446172,4.043266007,1.352642525
188.1,clay,6.94,3.42,4.99,1.83,23.7348,9.1317,2.029239766,2.726775956,1.390781563,1.868852459,1.95,1.59,13.34,12.42,78.97,4.871837436,3.021870282,2.599165544
62.6,loamy,7.85,2.86,5.63,1.75,22.451,9.8525,2.744755245,3.217142857,1.394316163,1.634285714,2.22,1.11,7.29,10.88,70.33,4.738248622,3.138869223,2.278710987
61,loamy,6.42,3.06,5.77,1.78,19.6452,10.2706,2.098039216,3.241573034,1.112651646,1.719101124,0.65,1.28,9.37,11.81,58.47,4.432290604,3.204777683,1.912760696
230.1,clay,6.54,3.31,5.61,2.28,21.6474,12.7908,1.975830816,2.460526316,1.165775401,1.451754386,0.93,1.03,11.39,8.23,73.01,4.652676649,3.576422794,1.692419552
161.1,clay,6.91,3.3,6.77,2.6,22.803,17.602,2.093939394,2.603846154,1.020679468,1.269230769,0.14,0.7,13.14,11.55,64.37,4.775248685,4.195473752,1.295477787
114.1,loamy,6.87,2.84,6.36,2.11,19.5108,13.4196,2.419014085,3.014218009,1.080188679,1.345971564,0.51,0.73,12.98,7.99,61.48,4.417103123,3.663277221,1.453903246
97.6,sandy,7.03,2.28,5.8,0.93,16.0284,5.394,3.083333333,6.23655914,1.212068966,2.451612903,1.23,1.35,12.94,9.27,64.16,4.003548426,2.322498654,2.971523915
217.5,clay,5.74,3.25,6.31,2.09,18.655,13.1879,1.766153846,3.019138756,0.909667195,1.555023923,-0.57,1.16,11.23,3.83,73.8,4.319143434,3.631514835,1.41455425
50.1,clay,7.18,3.78,5.13,2.42,27.1404,12.4146,1.899470899,2.119834711,1.399610136,1.561983471,2.05,1.36,11.34,10.8,78.81,5.209644902,3.523435823,2.186167899
251.5,sandy,5.63,2.89,4.85,1.72,16.2707,8.342,1.948096886,2.819767442,1.160824742,1.680232558,0.78,1.17,10.54,8.71,73.38,4.033695576,2.888252067,1.950455526
69.8,loamy,7,3.24,6.41,2.31,22.68,14.8071,2.160493827,2.774891775,1.092043682,1.402597403,0.59,0.93,13.54,12.22,74.42,4.76235236,3.84799948,1.531697632
97.9,loamy,7.08,2.73,6.72,1.9,19.3284,12.768,2.593406593,3.536842105,1.053571429,1.436842105,0.36,0.83,10.16,10.78,73.31,4.396407624,3.573233829,1.513815789
146.6,sandy,7.69,2.38,5.41,1.76,18.3022,9.5216,3.231092437,3.073863636,1.421441774,1.352272727,2.28,0.62,13.7,12.25,70.71,4.278107058,3.085708995,1.922176945
171.2,loamy,6.16,3.07,5.3,1.88,18.9112,9.964,2.006514658,2.819148936,1.162264151,1.632978723,0.86,1.19,12.42,7.83,74.88,4.348700955,3.156580428,1.897952629
138.7,loamy,6.35,3.19,4.78,2.32,20.2565,11.0896,1.990595611,2.060344828,1.328451883,1.375,1.57,0.87,11.91,12.08,53.07,4.500722164,3.330105103,1.826621339
130.2,clay,7.41,3.32,4.85,2.3,24.6012,11.155,2.231927711,2.108695652,1.527835052,1.443478261,2.56,1.02,10.69,14.21,70.78,4.959959677,3.339910178,2.205396683
291,clay,5.67,3.16,4.5,2.11,17.9172,9.495,1.794303797,2.132701422,1.26,1.497630332,1.17,1.05,9.29,11.53,62.69,4.232871366,3.081395788,1.887014218
210.4,clay,6.52,3.03,5.82,2.46,19.7556,14.3172,2.151815182,2.365853659,1.120274914,1.231707317,0.7,0.57,10.7,11.58,78.14,4.444727213,3.783807606,1.379850809
55.9,sandy,5.42,2.78,6.13,1.68,15.0676,10.2984,1.949640288,3.648809524,0.884176183,1.654761905,-0.71,1.1,11.34,10.34,68.97,3.881700658,3.209112027,1.463101064
157.5,loamy,5.8,1.93,4.81,2.03,11.194,9.7643,3.005181347,2.369458128,1.205821206,0.950738916,0.99,-0.1,7.26,8.95,70.22,3.345743565,3.124787993,1.146421146
268.8,loamy,5.36,2.51,5.16,1.93,13.4536,9.9588,2.135458167,2.67357513,1.03875969,1.300518135,0.2,0.58,11.61,11.52,59.46,3.667914939,3.155756645,1.350925814
125.4,clay,7.49,3.06,7.68,2.17,22.9194,16.6656,2.447712418,3.539170507,0.975260417,1.410138249,-0.19,0.89,13.85,6.99,77.12,4.787421018,4.082352263,1.375252016
73.6,clay,6.79,3.25,4.72,2.26,22.0675,10.6672,2.089230769,2.088495575,1.438559322,1.438053097,2.07,0.99,13.13,9.16,74.39,4.697605773,3.266067972,2.068724689
239.6,sandy,6.38,2.24,5.3,1.71,14.2912,9.063,2.848214286,3.099415205,1.203773585,1.30994152,1.08,0.53,11.01,6.46,73.9,3.780370352,3.010481689,1.576873
